symbol,ts_code,tencent_name,price_hkd,prev_close,latest_open,volume_shares,turnover_hkd,quote_time,pct_chg,latest_high,latest_low,total_mv_hkd,float_mv_hkd,tencent_pe,tencent_pb
08112,08112.HK,基石金融,0.107,0.107,0.107,72000.0,7704.0,2026/06/30 09:30:34,0.0,0.107,0.107,24550000.0,24550000.0,-1.32,0.0
08113,08113.HK,时腾科技,0.435,0.435,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,94850000.0,94850000.0,27.33,0.0
08115,08115.HK,清大东方,9.71,9.71,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,811370000.0,2091829999.9999998,-463.54,0.0
08117,08117.HK,中国基础能源,0.054,0.054,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,55300000.00000001,55300000.00000001,-2.03,0.0
08118,08118.HK,中资国际控股,0.125,0.125,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,62500000.0,62500000.0,-1.39,0.0
08120,08120.HK,国农金融投资,2.4,2.4,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,390300000.0,390300000.0,-15.67,0.0
08121,08121.HK,国恩控股,0.5,0.5,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,15000000.0,15000000.0,-3.0,0.0
08123,08123.HK,华亿金控,0.205,0.205,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,26479999.999999996,26479999.999999996,-1.81,0.0
08125,08125.HK,中新控股,0.53,0.53,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,103909999.99999999,103909999.99999999,-4.79,0.0
08128,08128.HK,中国恒有源集团,0.023,0.023,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,103180000.0,103180000.0,14.5,0.0
08130,08130.HK,大地国际集团,0.01,0.01,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,36410000.0,36410000.0,-0.62,0.0
08131,08131.HK,辰罡科技,0.173,0.173,0.173,60000.0,10380.0,2026/06/30 09:30:16,0.0,0.173,0.173,103690000.0,103690000.0,16.91,0.0
08132,08132.HK,百能国际能源,0.1,0.1,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,269450000.0,269450000.0,-23.6,0.0
08133,08133.HK,吉盛集团控股,0.27,0.27,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,10310000.0,10310000.0,-2.59,0.0
08136,08136.HK,英马斯集团,0.04,0.04,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,40000000.0,40000000.0,-97.09,0.0
08137,08137.HK,洪桥集团,0.6,0.6,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,8732720000.0,8732720000.0,-186.84,0.0
08139,08139.HK,长安仁恒,1.21,1.23,0.0,0.0,0.0,2026/06/30 09:30:00,-1.63,0.0,0.0,46460000.0,46460000.0,-549.65,0.0
08140,08140.HK,人和科技,0.104,0.104,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,83200000.0,83200000.0,2.64,0.0
08143,08143.HK,金威医疗,0.045,0.045,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,60870000.0,60870000.0,-4.86,0.0
08146,08146.HK,怡园酒业,0.45,0.45,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,365850000.0,365850000.0,-152.77,0.0
08147,08147.HK,汇思太平洋,0.72,0.72,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,149210000.0,149210000.0,-16.59,0.0
08148,08148.HK,悟喜生活,3.72,3.72,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1704319999.9999998,1704319999.9999998,168.46,0.0
08149,08149.HK,浩德控股,0.12,0.12,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,100160000.0,100160000.0,-11.82,0.0
08152,08152.HK,明梁控股,0.083,0.083,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,49800000.0,49800000.0,5.28,0.0
08153,08153.HK,嘉鼎国际集团,0.7,0.7,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,29120000.0,29120000.0,-0.48,0.0
08156,08156.HK,国药科技股份,0.203,0.203,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,128640000.0,128640000.0,-148.37,0.0
08158,08158.HK,中国再生医学,0.32,0.32,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,97360000.0,97360000.0,3.54,0.0
08159,08159.HK,新华联合投资,0.039,0.039,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,31390000.0,31390000.0,-0.55,0.0
08160,08160.HK,金汇教育,0.62,0.62,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,126030000.0,126030000.0,-9.79,0.0
08161,08161.HK,医汇集团,0.66,0.66,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,27460000.0,27460000.0,3.41,0.0
08162,08162.HK,港银控股,0.6,0.59,0.6,10000.0,6000.0,2026/06/30 09:31:47,1.69,0.6,0.6,597170000.0,597170000.0,9.2,0.0
08163,08163.HK,声扬集团,0.038,0.038,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,38960000.0,38960000.0,-3.22,0.0
08168,08168.HK,宝积资本,0.086,0.086,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,127680000.0,127680000.0,-19.7,0.0
08169,08169.HK,环康集团,0.037,0.038,0.0,0.0,0.0,2026/06/30 09:30:00,-2.63,0.0,0.0,24030000.0,24030000.0,-8.38,0.0
08172,08172.HK,拉近网娱,0.19,0.19,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,79970000.0,79970000.0,-4.17,0.0
08173,08173.HK,客思控股,0.111,0.111,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,23900000.0,23900000.0,-3.2,0.0
08176,08176.HK,超人智能,0.024,0.024,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,17170000.0,17170000.0,-1.48,0.0
08178,08178.HK,中国信息科技,0.18,0.18,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,30980000.000000004,30980000.000000004,-0.31,0.0
08179,08179.HK,百利达集团控股,0.01,0.01,0.01,528000.0,5280.0,2026/06/30 09:31:53,0.0,0.01,0.01,19080000.0,19080000.0,-0.19,0.0
08181,08181.HK,港深智能管理,0.048,0.048,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,54190000.00000001,54190000.00000001,-1.13,0.0
08186,08186.HK,曼妠,0.86,0.86,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,97930000.0,97930000.0,57.94,0.0
08187,08187.HK,积木集团,0.49,0.49,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,74330000.0,74330000.0,-12.72,0.0
08188,08188.HK,骏杰集团控股,1.24,1.21,1.24,100000.0,124000.0,2026/06/30 09:30:24,2.48,1.24,1.24,591590000.0,591590000.0,6.78,0.0
08189,08189.HK,泰达生物,0.138,0.138,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,198220000.0,294480000.0,-2.93,0.0
08191,08191.HK,鸿伟亚洲,0.15,0.15,0.15,12000.0,1800.0,2026/06/30 09:30:18,0.0,0.15,0.15,55289999.99999999,55289999.99999999,-0.4,0.0
08193,08193.HK,亚太金融投资,0.114,0.114,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,31900000.0,31900000.0,0.87,0.0
08195,08195.HK,传承教育集团,1.2,1.21,0.0,0.0,0.0,2026/06/30 09:30:00,-0.83,0.0,0.0,550400000.0,550400000.0,14.18,0.0
08196,08196.HK,福田股份,0.7,0.7,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,44520000.0,44520000.0,68.97,0.0
08198,08198.HK,加幂科技,1.44,1.44,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1033290000.0,1033290000.0,-11.58,0.0
08200,08200.HK,修身堂,0.72,0.72,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,56770000.0,56770000.0,-11.72,0.0
08201,08201.HK,宝联控股,0.116,0.116,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,62639999.99999999,62639999.99999999,-9.14,0.0
08203,08203.HK,凯顺控股,0.151,0.151,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,88100000.0,88100000.0,-1.86,0.0
08205,08205.HK,交大慧谷,0.395,0.395,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,52140000.0,189600000.0,-18.18,0.0
08206,08206.HK,神通机器人教育,0.038,0.038,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,72040000.0,72040000.0,10.64,0.0
08208,08208.HK,永通万国集团,0.137,0.136,0.0,0.0,0.0,2026/06/30 09:31:19,0.74,0.0,0.0,98640000.0,98640000.0,-52.99,0.0
08210,08210.HK,衍汇亚洲,0.06,0.06,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,48000000.0,48000000.0,-4.28,0.0
08213,08213.HK,荣晖控股,0.155,0.155,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,86030000.0,86030000.0,-3.86,0.0
08217,08217.HK,菊福堂生物,0.13,0.13,0.131,150000.0,19530.0,2026/06/30 09:30:13,0.0,0.131,0.13,39240000.0,39240000.0,-6.65,0.77
08218,08218.HK,毅高国际控股,0.11,0.11,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,73310000.0,73310000.0,-17.1,0.0
08219,08219.HK,恒伟集团控股,0.3,0.3,0.3,10000.0,3000.0,2026/06/30 09:30:01,0.0,0.3,0.3,74250000.0,74250000.0,44.95,0.0
08220,08220.HK,比高集团,4.48,4.48,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,797240000.0,797240000.0,-37.17,0.0
08221,08221.HK,高裕金融,1.98,1.98,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,94250000.0,94250000.0,-9.31,0.0
08222,08222.HK,壹照明,0.054,0.054,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,24360000.0,24360000.0,7.46,0.0
08223,08223.HK,紫元元,0.249,0.249,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,128480000.0,128480000.0,-10.85,0.0
08225,08225.HK,中国医疗集团,0.1,0.1,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,99540000.0,99540000.0,-6.01,0.0
08226,08226.HK,树熊金融集团,0.096,0.096,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,40080000.0,40080000.0,-4.18,0.0
08227,08227.HK,海天天线,0.29,0.29,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,187270000.0,550310000.0,-57.05,0.0
08229,08229.HK,未来数据集团,0.75,0.75,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,413009999.99999994,413009999.99999994,-10.54,0.0
08232,08232.HK,一木集团,0.86,0.86,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,47950000.0,47950000.0,-8.54,0.0
08237,08237.HK,华星控股,1.11,1.11,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,223139999.99999997,223139999.99999997,1.25,0.0
08238,08238.HK,惠陶集团,0.14,0.14,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,48770000.0,48770000.0,-7.41,0.0
08239,08239.HK,首都金融控股,19.18,19.18,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1799880000.0,1799880000.0,-56.37,0.0
08241,08241.HK,英记茶庄集团,0.169,0.169,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,61120000.0,61120000.0,-2.19,0.0
08245,08245.HK,烽翼集团,0.082,0.082,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,23740000.0,23740000.0,-1.56,0.0
08246,08246.HK,中华燃气,0.75,0.75,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,444149999.99999994,444149999.99999994,-16.67,0.0
08247,08247.HK,中生北控生物科技,2.89,2.89,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,185790000.0,418200000.00000006,-7.39,0.0
08249,08249.HK,瑞远智控,0.066,0.066,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,8580000.0,33000000.0,-22.72,0.0
08250,08250.HK,都都控股,0.11,0.11,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,37860000.0,37860000.0,-2.88,0.0
08262,08262.HK,宏强控股,0.046,0.046,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,42470000.0,42470000.0,-4.11,0.0
08267,08267.HK,蓝港互动,0.206,0.206,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,76120000.0,76120000.0,-6.68,0.0
08268,08268.HK,智城发展控股,0.208,0.208,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,59900000.0,59900000.0,-1.7,0.0
08269,08269.HK,倍升教育科技,0.3,0.3,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,267220000.0,267220000.0,-75.06,0.0
08270,08270.HK,中国煤层气,0.435,0.435,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,169850000.0,169850000.0,-2.56,0.0
08271,08271.HK,环球数码创意,0.073,0.073,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,109740000.0,109740000.0,8.19,0.0
08275,08275.HK,中国新消费集团,0.098,0.098,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,94080000.0,94080000.0,-4.06,0.0
08277,08277.HK,骏东控股,0.11,0.11,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,28870000.0,28870000.0,-6.09,0.0
08279,08279.HK,亚博科技控股,0.73,0.78,0.83,2188000.0,1684200.0,2026/06/30 09:32:04,-6.41,0.84,0.7,8520810000.0,8520810000.0,-214.42,17.95
08280,08280.HK,中国数字视频,0.113,0.113,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,71230000.0,71230000.0,-2.35,0.0
08281,08281.HK,中国金典集团,0.225,0.225,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,225000000.0,225000000.0,19.89,0.0
08282,08282.HK,智傲控股,0.51,0.51,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,29070000.0,29070000.0,45.0,0.0
08283,08283.HK,中食民安,0.3,0.3,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,103680000.0,103680000.0,-4.21,0.0
08285,08285.HK,森浩集团,0.041,0.041,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,22960000.0,22960000.0,471.32,0.0
08286,08286.HK,长城微光,0.119,0.119,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,13089999.999999998,36750000.0,-1.33,0.0
08290,08290.HK,亚势备份,0.039,0.039,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,78000000.0,78000000.0,453.49,0.0
08291,08291.HK,港娱国际,0.249,0.249,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,13280000.0,13280000.0,3.66,0.0
08292,08292.HK,VSING,0.2,0.2,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,215660000.0,215660000.0,-1.51,0.0
08293,08293.HK,星亚控股,0.152,0.152,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,32690000.000000004,32690000.000000004,-4.76,0.0
08295,08295.HK,金慧科技,0.028,0.028,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,133730000.0,133730000.0,-0.8,0.0
08296,08296.HK,中国生命集团,0.18,0.18,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,17010000.0,17010000.0,-2.34,0.0
08297,08297.HK,海纳星空科技,0.039,0.039,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,50449999.99999999,50449999.99999999,-1.68,0.0
08299,08299.HK,大唐黄金,0.27,0.275,0.275,192000.0,52680.0,2026/06/30 09:32:04,-1.82,0.275,0.27,2576020000.0,2576020000.0,38.71,1.82
08300,08300.HK,今米房集团,0.028,0.028,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,74010000.0,74010000.0,-21.06,0.0
08305,08305.HK,圣唐控股,0.175,0.175,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,283850000.0,283850000.0,-14.67,0.0
08307,08307.HK,密迪斯肌,0.159,0.16,0.0,0.0,0.0,2026/06/30 09:30:15,-0.63,0.0,0.0,63080000.0,63080000.0,67.39,0.0
08308,08308.HK,古兜控股,0.052,0.052,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,72220000.0,72220000.0,-1.05,0.0
08309,08309.HK,万成环球控股,0.061,0.061,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,36600000.0,36600000.0,-3.48,0.0
08310,08310.HK,盐城港,0.235,0.235,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,302680000.0,302680000.0,-15.97,0.0
08311,08311.HK,圆美光电,0.067,0.067,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,99410000.0,99410000.0,-7.96,0.0
08313,08313.HK,杰地集团,0.026,0.026,0.026,10000.0,260.0,2026/06/30 09:30:14,0.0,0.026,0.026,52000000.0,52000000.0,-1.54,0.0
08315,08315.HK,新都酒店,0.084,0.084,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,48840000.0,48840000.0,4.8,0.0
08316,08316.HK,中国红包,0.248,0.248,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,236439999.99999997,236439999.99999997,50.95,0.0
08317,08317.HK,财华社集团,0.075,0.078,0.077,2000.0,154.0,2026/06/30 09:30:29,-3.85,0.077,0.077,74990000.0,74990000.0,749.86,0.0
08319,08319.HK,思博系统,0.108,0.108,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,86750000.0,86750000.0,22.53,0.0
08320,08320.HK,沛然环保,0.072,0.072,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,52790000.0,52790000.0,47.82,0.0
08321,08321.HK,泰锦控股,1.78,1.78,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,954790000.0,954790000.0,-162.16,0.0
08326,08326.HK,同景新能源,0.145,0.145,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,177920000.0,177920000.0,30.37,0.0
08328,08328.HK,信义储电,0.475,0.475,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,373130000.0,373130000.0,-6.53,0.0
08329,08329.HK,海王英特龙,0.108,0.108,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,46010000.0,181220000.0,-4.02,0.0
08331,08331.HK,倍搏集团,0.255,0.255,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,40570000.0,40570000.0,-4.98,0.0
08333,08333.HK,阿仕特朗金融,0.72,0.72,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,69120000.0,69120000.0,8.65,0.0
08337,08337.HK,直通电讯,0.101,0.101,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,24730000.0,24730000.0,-2.75,0.0
08340,08340.HK,紫荆国际金融,0.52,0.52,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,34660000.0,34660000.0,-4.66,0.0
08341,08341.HK,艾硕控股,0.151,0.151,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,36240000.0,36240000.0,6.14,0.0
08347,08347.HK,F8企业,0.116,0.116,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,15950000.0,15950000.0,-19.34,0.0
08348,08348.HK,滨海泰达物流,0.3,0.3,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,106139999.99999999,106139999.99999999,-2.77,0.0
08349,08349.HK,硅鑫集团,1.29,1.29,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,516000000.0,516000000.0,-109.42,0.0
08350,08350.HK,立桥证券控股,0.34,0.34,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,323020000.0,323020000.0,6.12,0.0
08356,08356.HK,进业控股,0.31,0.31,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,23220000.0,23220000.0,-2.05,0.0
08357,08357.HK,REPUBLIC HC,0.128,0.128,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,79870000.0,79870000.0,-4.4,0.0
08360,08360.HK,简朴新生活,0.375,0.375,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,135100000.0,135100000.0,-4.15,0.0
08362,08362.HK,运兴泰集团,0.05,0.05,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,70000000.0,70000000.0,-32.53,0.0
08365,08365.HK,亦辰集团,1.07,1.04,1.08,60000.0,64800.0,2026/06/30 09:30:15,2.88,1.08,1.08,212659999.99999997,212659999.99999997,-4.47,0.0
08366,08366.HK,浙江联合投资,0.024,0.024,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,37850000.0,37850000.0,37.48,0.0
08367,08367.HK,倩碧控股,0.24,0.244,0.0,0.0,0.0,2026/06/30 09:32:00,-1.64,0.0,0.0,19880000.0,19880000.0,-0.95,0.0
08368,08368.HK,中国创意控股,0.213,0.213,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,123069999.99999999,123069999.99999999,2.49,0.0
08370,08370.HK,智昇集团控股,6.08,6.08,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,950840000.0,950840000.0,-64.19,0.0
08371,08371.HK,尝高美集团,1.86,1.86,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,711680000.0,711680000.0,6.06,0.0
08372,08372.HK,君百延集团,0.132,0.132,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,105600000.0,105600000.0,12.55,0.0
08373,08373.HK,靛蓝星,0.69,0.69,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,27600000.000000004,27600000.000000004,2.35,0.0
08375,08375.HK,数盟资本,1.36,1.36,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,470020000.0,470020000.0,-28.0,0.0
08377,08377.HK,维港育马,0.105,0.105,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,51549999.99999999,51549999.99999999,-15.4,0.0
08379,08379.HK,盈证国际,0.133,0.133,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,106400000.0,106400000.0,68.03,0.0
08385,08385.HK,万里印刷,0.08,0.08,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,8350000.000000001,8350000.000000001,-0.19,0.0
08391,08391.HK,基石科技控股,0.355,0.355,0.355,8000.0,2840.0,2026/06/30 09:30:15,0.0,0.355,0.355,372610000.0,372610000.0,-3.23,0.0
08392,08392.HK,舍图控股,0.043,0.043,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,43000000.0,43000000.0,94.92,0.0
08395,08395.HK,中显智能齐家控股,1.23,1.23,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,1948320000.0,1948320000.0,1211.64,0.0
08400,08400.HK,亚洲先锋娱乐,0.11,0.11,0.11,60000.0,6600.0,2026/06/30 09:31:06,0.0,0.11,0.11,110000000.00000001,110000000.00000001,17.93,0.0
08401,08401.HK,华夏水务集团,0.03,0.03,0.03,204000.0,6120.0,2026/06/30 09:30:13,0.0,0.03,0.03,20330000.0,20330000.0,-4.16,0.0
08402,08402.HK,高原之宝,0.096,0.096,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,46080000.0,46080000.0,-2.08,0.0
08403,08403.HK,德丰宿来,3.27,3.28,3.26,16000.0,52240.0,2026/06/30 09:30:00,-0.3,3.27,3.26,553280000.0,553280000.0,-29.41,0.3
08406,08406.HK,中国口腔产业,0.093,0.093,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,152650000.0,152650000.0,-3.23,0.0
08411,08411.HK,K W NELSON GP,0.107,0.107,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,107000000.0,107000000.0,34.47,0.0
08412,08412.HK,新爱德集团,0.325,0.325,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,39730000.0,39730000.0,-8.14,0.0
08413,08413.HK,亚洲富思,0.044,0.047,0.047,240000.0,10780.0,2026/06/30 09:31:09,-6.38,0.045,0.044,51130000.0,51130000.0,28.28,2.13
08416,08416.HK,HM INTL HLDGS,0.117,0.117,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,49310000.0,49310000.0,6.3,0.0
08417,08417.HK,大地教育,0.024,0.024,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,42010000.0,42010000.0,-5.03,0.0
08418,08418.HK,傲迪玛汽车,0.95,0.95,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,807499999.9999999,807499999.9999999,1260.52,0.0
08419,08419.HK,AV策划推广,0.072,0.072,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,28799999.999999996,28799999.999999996,-5.17,0.0
08420,08420.HK,NEXION TECH,0.032,0.032,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,28410000.000000004,28410000.000000004,-7.41,0.0
08422,08422.HK,WT集团,0.123,0.123,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,44280000.0,44280000.0,-7.27,0.0
08423,08423.HK,潪澔发展控股,0.056,0.056,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,44800000.0,44800000.0,-0.71,0.0
08425,08425.HK,兴铭控股,0.077,0.077,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,28949999.999999996,28949999.999999996,9.16,0.0
08426,08426.HK,雅居投资控股,0.255,0.255,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,204000000.0,204000000.0,9.34,0.0
08427,08427.HK,万顺瑞强集团,5.94,5.49,6.08,400.0,2432.0,2026/06/30 09:31:53,8.2,6.08,6.08,98410000.0,98410000.0,649.45,0.0
08428,08428.HK,汉诺佳池,0.68,0.68,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,76140000.0,76140000.0,-5.53,0.0
08429,08429.HK,华美乐乐,0.059,0.059,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,28320000.0,28320000.0,-2.77,0.0
08430,08430.HK,春能控股,0.081,0.081,0.0,0.0,0.0,2026/06/30 09:20:36,0.0,0.0,0.0,13510000.0,13510000.0,-0.74,0.0
08431,08431.HK,浩柏国际,1.79,1.8,0.0,0.0,0.0,2026/06/30 09:30:12,-0.56,0.0,0.0,423450000.0,423450000.0,-21.92,0.0
